Pop 0,Pop 1,Pop 2,Pop 3,Pop 4,Pop 5,Pop 6,Pop 7,Pop 8,Pop 9
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-1.802334484,-1.551304852,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-1.802334484,-1.551304852,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-1.802334484,-1.551304852,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.012679475,-1.551304852,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.012679475,-1.551304852,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.551304852,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.551304852,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.551304852,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.551304852,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.551304852,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.551304852,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.568214578,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.568214578,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.568214578,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.568214578,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.568214578,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.568214578,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.568214578,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.568214578,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.568214578,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.568214578,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.568214578,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-1.568214578,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-1.951952639
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-1.927908942,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.025443816,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.081157518,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
-4.005685868,-3.583845655,-2.722162656,-2.583653803,-2.56897718,-2.058489423,-2.342312389,-2.45052686,-2.084709979,-3.330127082
